model_id,random_date,times_sell
11816,2020-03-16,1
11816,2020-04-02,1
11816,2020-06-27,1
11816,2021-10-06,1
11816,2022-02-18,1
11817,2021-09-06,1
11817,2021-10-15,1
11817,2021-11-20,1
11818,2021-01-13,1
11819,2020-05-01,1
11819,2021-01-09,1
11819,2021-04-16,1
11819,2021-12-20,1
11820,2021-11-17,1
11821,2021-11-23,1
11822,2021-10-14,1
11822,2022-01-17,1
11824,2021-03-17,1
11825,2020-03-13,1
11825,2020-04-01,1
11826,2020-03-15,1
11826,2020-08-22,1
11826,2021-10-02,1
11826,2022-03-16,1
11826,2022-04-20,1
11827,2020-01-05,1
11827,2020-09-02,1
11827,2021-05-29,1
11827,2021-12-16,1
11828,2020-11-07,1
11829,2021-07-15,1
11830,2022-01-21,1
11831,2020-03-20,1
11831,2020-10-01,1
11831,2021-03-01,1
11832,2021-02-04,1
11832,2021-05-16,1
11832,2021-09-03,1
11833,2021-01-11,1
11833,2021-07-01,1
11834,2022-01-09,1
11835,2020-04-27,1
11835,2020-08-24,1
11836,2020-04-23,1
11836,2020-11-30,1
11836,2021-03-11,1
11836,2021-05-01,1
11837,2020-09-17,1
11837,2021-06-14,1
11837,2022-01-12,1
11838,2021-04-28,1
11838,2021-10-15,1
11839,2020-08-02,1
11839,2021-04-13,1
11840,2022-01-15,1
11841,2020-08-24,1
11841,2021-11-19,1
11841,2021-12-02,1
11841,2022-02-23,1
11843,2020-02-11,1
11843,2020-02-21,1
11843,2020-10-07,1
11844,2021-01-12,1
11846,2020-05-01,1
11846,2022-04-17,1
11847,2022-03-06,1
11850,2020-04-05,1
11850,2021-02-23,1
11850,2021-10-26,1
11850,2021-12-22,1
11850,2022-03-13,1
11853,2022-03-11,1
11854,2020-03-13,1
11854,2022-01-08,1
11854,2022-02-26,1
11855,2021-01-06,1
11855,2022-03-19,1
11857,2020-08-27,1
11857,2021-03-01,1
11857,2021-11-30,1
11857,2022-01-20,1
11857,2022-04-24,1
11858,2020-05-16,1
11858,2021-05-09,1
11858,2021-06-08,1
11859,2020-06-08,1
11859,2021-07-10,1
11860,2020-09-20,1
11861,2021-06-25,1
11862,2022-03-29,1
11863,2020-08-03,1
11864,2021-04-12,1
11865,2020-03-20,1
11865,2020-11-18,1
11866,2021-02-03,1
11868,2021-07-06,1
11868,2022-03-31,1
11869,2020-03-17,1
11869,2021-05-24,1
11869,2021-08-14,1
11870,2021-07-07,1
11870,2022-02-22,1
11872,2021-07-01,1
11874,2020-03-16,1
11874,2020-08-19,1
11874,2021-04-13,1
11874,2021-08-24,1
11874,2022-04-04,1
11875,2021-09-12,1
11877,2020-01-10,1
11877,2020-09-07,1
11877,2021-09-09,1
11878,2022-04-23,1
11879,2021-07-11,1
11879,2021-11-18,1
11880,2020-03-16,1
11880,2020-06-29,1
11880,2020-11-19,1
11880,2021-07-10,1
11880,2022-03-18,1
11881,2020-12-03,1
11882,2020-02-02,1
11882,2020-12-14,1
11883,2020-07-25,1
11883,2021-01-20,1
11883,2021-02-10,1
11883,2021-05-23,1
11883,2022-02-03,1
11884,2020-09-03,1
11884,2022-03-20,1
11885,2020-02-06,1
11885,2020-05-15,1
11885,2021-03-13,1
11885,2021-12-28,1
11886,2021-06-27,1
11887,2020-05-05,1
11889,2020-03-22,1
11889,2020-06-04,1
11889,2021-07-11,1
11889,2021-08-24,1
11889,2021-11-23,1
11890,2021-03-13,1
11891,2020-04-21,1
11891,2020-08-22,1
11891,2021-03-28,1
11892,2020-03-30,1
11893,2020-12-04,1
11894,2020-08-03,1
11894,2021-05-18,1
11896,2020-03-16,1
11896,2020-09-22,1
11897,2020-03-17,1
11897,2020-06-23,1
11898,2020-03-19,1
11898,2020-11-23,1
11898,2021-01-15,1
11898,2021-08-06,1
11898,2021-12-08,1
11898,2022-01-11,1
11899,2020-05-18,1
11899,2021-11-08,1
11900,2020-08-12,1
11900,2022-03-14,1
11901,2020-01-02,1
11901,2020-07-21,1
11901,2020-08-08,1
11901,2021-02-13,1
11901,2021-08-13,1
11902,2021-01-02,1
11902,2021-02-20,1
11903,2020-04-07,1
11904,2020-04-07,1
11904,2020-04-18,1
11904,2020-09-06,1
11904,2021-09-19,1
11904,2021-11-26,1
11904,2022-02-23,1
11905,2020-11-28,1
11906,2020-01-27,1
11906,2020-11-05,1
11906,2021-01-01,1
11906,2021-03-13,1
11906,2022-02-08,1
11906,2022-04-19,1
11907,2021-09-27,1
11908,2020-11-10,1
11908,2021-12-16,1
11909,2020-05-08,1
11909,2021-07-02,1
11909,2021-07-13,1
11909,2021-07-16,1
11910,2020-08-16,1
11911,2020-12-02,1
11912,2022-02-07,1
11913,2021-08-03,1
11913,2021-12-08,1
11914,2020-06-12,1
11916,2020-01-03,1
11916,2021-10-17,1
11917,2020-06-04,1
11917,2021-12-23,1
11917,2022-01-17,1
11918,2020-04-21,1
11918,2022-02-02,1
11919,2021-06-26,1
11920,2020-08-22,1
11920,2020-09-22,1
11920,2020-12-17,1
11920,2021-04-10,1
11920,2021-08-06,1
11920,2021-11-21,1
11921,2020-07-16,1
11921,2021-07-02,1
11921,2021-08-31,1
11922,2020-08-19,1
11922,2021-02-03,1
11922,2022-03-11,1
11923,2020-07-24,1
11923,2021-01-27,1
11923,2021-10-27,1
11924,2020-01-02,1
11924,2020-01-27,1
11924,2020-11-07,1
11924,2021-06-02,1
11924,2021-12-14,1
11924,2022-02-20,1
11924,2022-03-20,1
11926,2020-03-12,1
11926,2021-12-17,1
11926,2022-02-16,1
11927,2020-04-08,1
11927,2020-08-15,1
11927,2021-01-18,1
11927,2021-05-23,1
11927,2021-08-08,1
11928,2020-06-15,1
11928,2020-08-16,1
11928,2020-12-10,1
11928,2021-03-06,1
11929,2020-03-06,1
11929,2020-07-01,1
11929,2021-06-09,1
11930,2021-09-08,1
11931,2020-03-05,1
11931,2020-06-20,1
11931,2021-04-03,1
11931,2022-03-14,1
11934,2020-01-08,1
11934,2020-06-04,1
11934,2020-09-14,1
11934,2021-05-20,1
11935,2020-08-09,1
11935,2022-04-29,1
11936,2020-03-19,1
11936,2020-12-07,1
11936,2021-07-16,1
11936,2021-07-17,1
11937,2020-04-19,1
11937,2020-10-19,1
11937,2020-11-25,1
11937,2020-12-14,1
11937,2021-08-25,1
11940,2020-11-27,1
11940,2021-10-10,1
11941,2020-07-14,1
11942,2020-08-23,1
11942,2021-02-24,1
11942,2021-07-24,1
11943,2021-03-30,1
11943,2021-12-01,1
11945,2021-09-26,1
11945,2022-02-04,1
11946,2021-02-20,1
11947,2021-02-07,1
11947,2021-07-10,1
11947,2021-12-08,1
11948,2020-03-22,1
11948,2020-07-08,1
11948,2021-02-25,1
11948,2021-07-11,1
11948,2022-04-06,1
11950,2020-05-08,1
11950,2020-11-14,1
11950,2021-05-29,1
11951,2020-03-08,1
11951,2021-05-17,1
11951,2021-12-26,1
11951,2022-01-06,1
11952,2020-05-03,1
11952,2020-06-06,1
11952,2022-01-17,1
11953,2020-02-15,1
11953,2020-04-10,1
11953,2022-04-02,1
11954,2021-03-30,1
11954,2021-12-17,1
11955,2021-08-22,1
11957,2020-03-01,1
11957,2021-03-24,1
11957,2021-04-12,1
11957,2021-06-26,1
11957,2021-07-05,1
11957,2021-08-04,1
11957,2022-01-27,1
11957,2022-03-07,1
11958,2021-01-16,1
11958,2021-12-23,1
11960,2020-10-12,1
11960,2020-12-05,1
11960,2021-08-20,1
11960,2022-01-25,1
11961,2020-02-20,1
11961,2020-08-07,1
11961,2020-08-28,1
11961,2020-09-25,1
11961,2021-05-10,1
11961,2021-10-18,1
11962,2020-01-03,1
11962,2020-11-10,1
11962,2020-12-23,1
11964,2021-09-30,1
11964,2022-04-18,1
11965,2020-05-13,1
11965,2021-01-03,1
11966,2020-02-29,1
11966,2020-03-13,1
11966,2020-03-22,1
11966,2020-10-06,1
11966,2021-01-13,1
11967,2020-06-10,1
11967,2020-07-08,1
11967,2021-04-22,1
11967,2022-01-15,1
11968,2022-03-17,1
11969,2020-07-28,1
11969,2021-01-18,1
11969,2021-07-16,1
11969,2021-08-18,1
11971,2021-05-18,1
11972,2020-04-25,1
11972,2020-09-26,1
11972,2021-09-22,1
11973,2020-04-06,1
11973,2021-08-16,1
11973,2022-02-08,1
11975,2020-01-01,1
11975,2020-11-25,1
11975,2021-07-09,1
11976,2020-09-18,1
11976,2021-03-13,1
11976,2021-09-23,1
11977,2020-01-05,1
11977,2021-01-20,1
11977,2021-05-17,1
11977,2022-04-13,1
11978,2020-02-08,1
11978,2021-01-26,1
11978,2021-06-21,1
11980,2020-04-12,1
11980,2020-08-17,1
11980,2020-10-12,1
11980,2021-10-28,1
11980,2022-02-10,1
11981,2020-03-14,1
11981,2020-04-21,1
11981,2020-11-01,1
11981,2021-11-02,1
11983,2020-01-16,1
11983,2020-07-03,1
11983,2020-10-01,1
11983,2022-02-16,1
11983,2022-02-26,1
11984,2022-04-03,1
11985,2021-02-03,1
11985,2021-04-25,1
11985,2022-04-26,1
11986,2020-07-04,1
11986,2021-12-06,1
11987,2020-01-06,1
11988,2020-03-08,1
11988,2020-07-18,1
11988,2020-09-05,1
11988,2021-05-26,1
11988,2021-12-29,1
11989,2020-11-10,1
11989,2021-02-17,1
11989,2021-11-07,1
11990,2020-02-29,1
11991,2020-12-07,1
11991,2020-12-09,1
11991,2021-12-08,1
11991,2022-03-02,1
11993,2021-02-15,1
11994,2020-04-07,1
11994,2022-01-31,1
11995,2020-04-22,1
11995,2021-07-16,1
11995,2021-08-31,1
11995,2021-09-21,1
11995,2021-10-18,1
11995,2022-04-10,1
11996,2020-06-30,1
11996,2021-05-09,1
11996,2021-07-09,1
11997,2021-10-01,1
11998,2020-07-01,1
11998,2021-02-17,1
11998,2022-01-20,1
11998,2022-02-18,1
11998,2022-02-28,1
11999,2020-01-19,1
11999,2020-03-07,1
11999,2021-09-07,1
12000,2020-03-13,1
12000,2021-08-11,1
12001,2020-04-03,1
12001,2020-07-17,1
12001,2020-12-12,1
12001,2021-01-31,1
12002,2022-03-18,1
12003,2020-12-21,1
12003,2021-03-25,1
12003,2021-04-12,1
1,2020-01-25,1
1,2020-04-12,1
1,2021-11-25,1
1,2022-03-13,1
2,2020-05-12,1
2,2021-03-11,1
2,2021-07-02,1
2,2021-07-21,1
2,2021-12-28,1
4,2020-05-05,1
4,2021-07-17,1
4,2022-03-08,1
6,2020-04-02,1
6,2020-07-17,1
6,2021-05-22,1
7,2021-08-19,1
8,2020-07-10,1
8,2021-08-20,1
9,2021-03-13,1
9,2021-11-04,1
10,2020-11-24,1
11,2020-01-05,1
11,2020-01-18,1
11,2021-10-21,1
12,2021-02-28,1
12,2021-10-10,1
13,2020-05-10,1
13,2021-02-01,1
13,2021-12-15,1
14,2021-08-25,1
14,2022-03-07,1
15,2020-06-28,1
15,2020-08-06,1
15,2020-10-26,1
15,2020-10-31,1
15,2021-03-26,1
16,2021-04-20,1
17,2020-05-24,1
17,2020-08-30,1
17,2020-10-14,1
17,2021-06-20,1
17,2022-04-22,1
18,2020-07-21,1
19,2020-04-28,1
20,2021-06-10,1
20,2022-01-06,1
21,2021-06-29,1
21,2021-06-30,1
21,2021-11-23,1
23,2020-02-12,1
23,2022-03-12,1
24,2020-04-10,1
24,2022-01-18,1
25,2020-06-14,1
25,2020-09-01,1
25,2021-09-26,1
25,2022-03-24,1
26,2021-04-06,1
26,2021-06-23,1
26,2021-09-10,1
26,2022-03-26,1
27,2020-02-06,1
27,2020-12-13,1
27,2021-03-18,1
27,2021-12-10,1
27,2022-01-31,1
28,2020-05-31,1
30,2022-02-09,1
31,2020-03-22,1
31,2021-03-19,1
31,2021-08-23,1
31,2021-12-14,1
32,2020-05-09,1
32,2020-07-20,1
32,2021-01-18,1
32,2022-02-21,1
32,2022-03-16,1
33,2020-05-11,1
33,2021-02-12,1
33,2021-06-01,1
34,2020-09-02,1
35,2020-04-12,1
35,2020-07-17,1
35,2020-12-01,1
35,2021-03-18,1
35,2022-01-13,1
36,2021-01-27,1
36,2021-05-29,1
36,2021-06-17,1
39,2020-01-12,1
39,2020-11-24,1
39,2020-11-25,1
41,2020-06-30,1
41,2020-10-14,1
41,2020-11-25,1
42,2021-02-07,1
42,2021-11-12,1
42,2022-01-08,1
43,2020-07-22,1
43,2021-06-25,1
44,2020-06-06,1
44,2021-06-21,1
45,2021-04-10,1
46,2020-09-01,1
46,2021-03-17,1
46,2021-08-10,1
48,2022-01-20,1
49,2022-03-15,1
50,2020-04-27,1
50,2020-07-10,1
50,2021-04-09,1
51,2021-04-04,1
52,2021-11-03,1
53,2020-12-08,1
53,2022-02-07,1
54,2020-05-16,1
54,2021-03-30,1
54,2021-06-18,1
56,2021-12-13,1
57,2020-09-04,1
57,2021-05-18,1
58,2020-06-10,1
58,2020-06-18,1
58,2020-09-13,1
58,2021-03-12,1
58,2021-12-23,1
60,2021-03-26,1
60,2022-03-21,1
61,2020-01-13,1
61,2020-09-13,1
61,2021-04-28,1
61,2022-02-23,1
62,2021-09-20,1
62,2021-09-25,1
63,2020-03-06,1
63,2020-09-12,1
64,2020-07-11,1
64,2020-11-13,1
64,2021-06-05,1
64,2021-06-19,1
65,2021-03-16,1
65,2021-05-12,1
65,2021-07-08,1
66,2020-09-26,1
66,2020-11-11,1
66,2021-06-25,1
66,2021-11-06,1
66,2021-12-17,1
66,2022-04-03,1
67,2020-05-05,1
67,2021-05-03,1
67,2021-09-12,1
68,2020-01-10,1
68,2020-10-29,1
68,2022-04-24,1
69,2020-07-06,1
69,2021-04-06,1
69,2021-05-20,1
69,2021-05-29,1
69,2021-08-17,1
69,2022-01-28,1
70,2021-04-07,1
71,2020-02-06,1
71,2020-11-08,1
71,2021-02-20,1
72,2020-09-16,1
72,2021-03-23,1
72,2021-10-10,1
73,2021-06-08,1
74,2020-04-13,1
74,2021-02-08,1
74,2021-02-22,1
74,2021-07-11,1
75,2020-05-06,1
75,2022-04-06,1
76,2021-08-10,1
76,2021-09-20,1
77,2020-04-04,1
78,2020-01-20,1
79,2020-04-03,1
80,2020-05-04,1
80,2020-07-15,1
81,2020-06-09,1
81,2020-09-26,1
81,2020-12-06,1
81,2021-07-08,1
81,2021-08-07,1
81,2021-10-16,1
82,2020-03-22,1
82,2020-08-22,1
82,2021-04-18,1
83,2020-10-15,1
83,2021-07-26,1
83,2021-12-02,1
84,2020-04-25,1
84,2020-12-10,1
84,2020-12-26,1
85,2020-09-29,1
85,2021-04-11,1
85,2021-12-05,1
86,2020-07-20,1
86,2021-03-13,1
86,2022-02-05,1
87,2020-02-19,1
87,2020-06-19,1
87,2021-05-25,1
88,2022-03-28,1
89,2020-11-23,1
91,2020-08-12,1
91,2020-12-14,1
91,2021-11-10,1
92,2022-02-24,1
93,2021-12-19,1
94,2020-06-04,1
94,2021-02-12,1
95,2020-02-16,1
96,2020-07-12,1
96,2021-11-08,1
97,2020-04-15,1
97,2021-07-09,1
98,2020-03-12,1
99,2020-05-28,1
99,2020-07-02,1
99,2020-09-07,1
99,2020-11-23,1
99,2021-01-26,1
99,2021-07-22,1
99,2022-04-23,1
100,2020-06-28,1
100,2021-08-26,1
102,2020-12-11,1
102,2021-04-14,1
103,2021-04-17,1
103,2021-10-14,1
104,2020-08-05,1
104,2020-09-13,1
105,2020-09-19,1
105,2021-02-20,1
105,2021-05-26,1
106,2020-01-05,1
106,2020-04-17,1
107,2020-05-04,1
107,2020-08-13,1
107,2020-09-03,1
107,2021-11-21,1
108,2021-03-09,1
108,2022-02-22,1
109,2020-11-26,1
110,2021-07-28,1
110,2021-09-20,1
110,2022-02-03,1
111,2020-09-03,1
111,2021-10-10,1
112,2022-03-26,1
113,2020-02-28,1
113,2021-08-31,1
113,2021-11-15,1
114,2020-05-17,1
115,2020-05-07,1
115,2021-11-12,1
116,2020-07-24,1
116,2020-09-18,1
116,2021-12-24,1
116,2022-03-18,1
117,2020-08-31,1
117,2020-12-21,1
117,2022-03-20,1
118,2020-08-20,1
118,2021-12-04,1
119,2021-05-07,1
120,2020-02-11,1
120,2020-05-09,1
120,2020-11-12,1
120,2021-06-06,1
120,2022-02-24,1
121,2020-04-21,1
122,2020-07-05,1
123,2020-06-20,1
124,2020-02-26,1
124,2021-09-11,1
125,2020-09-27,1
127,2020-06-12,1
127,2021-09-23,1
128,2020-01-30,1
128,2020-02-02,1
128,2020-11-15,1
128,2021-10-11,1
128,2022-01-03,1
128,2022-02-04,1
129,2020-08-31,1
129,2020-09-05,1
129,2021-04-11,1
130,2021-01-22,1
130,2021-09-12,1
131,2020-06-08,1
131,2021-06-20,1
131,2021-08-28,1
132,2020-05-17,1
132,2020-07-18,1
132,2021-02-09,1
133,2020-01-13,1
133,2021-01-22,1
133,2021-07-22,1
133,2021-08-03,1
133,2021-08-21,1
134,2020-01-15,1
135,2020-01-10,1
135,2020-03-20,1
135,2021-04-27,1
135,2021-05-29,1
135,2021-06-02,1
135,2022-02-21,1
136,2020-06-22,1
136,2021-12-12,1
137,2020-04-07,1
139,2020-02-24,1
139,2020-03-02,1
139,2020-07-29,1
139,2020-09-10,1
139,2021-08-27,1
140,2020-03-31,1
140,2022-04-16,1
141,2020-11-16,1
141,2022-01-14,1
142,2022-01-03,1
143,2020-02-01,1
144,2020-07-01,1
144,2020-11-14,1
144,2021-01-24,1
145,2021-05-05,1
145,2021-08-29,1
145,2022-03-03,1
146,2020-09-25,1
147,2020-09-24,1
147,2021-04-02,1
147,2021-10-04,1
147,2022-01-31,1
148,2021-01-30,1
149,2021-09-15,1
149,2021-09-28,1
150,2021-06-01,1
150,2021-11-07,1
150,2021-12-20,1
151,2020-01-22,1
151,2020-05-22,1
151,2020-07-15,1
152,2021-03-10,1
152,2021-04-16,1
152,2021-08-20,1
153,2020-01-23,1
153,2020-08-28,1
153,2021-10-06,1
154,2021-06-08,1
154,2021-09-02,1
155,2020-02-13,1
155,2020-04-21,1
156,2020-01-28,1
156,2021-01-04,1
156,2021-01-11,1
156,2021-10-17,1
156,2022-03-22,1
157,2022-01-30,1
158,2020-05-09,1
159,2021-07-09,1
162,2021-10-28,1
162,2022-04-25,1
163,2020-06-29,1
163,2020-09-18,1
163,2021-02-27,1
163,2021-11-25,1
164,2020-08-20,1
164,2020-10-22,1
165,2020-10-31,1
165,2020-12-18,1
165,2021-08-28,1
165,2021-09-05,1
165,2022-04-18,1
166,2020-05-31,1
166,2021-02-01,1
167,2020-08-09,1
169,2020-04-19,1
169,2021-08-24,1
169,2022-04-15,1
170,2020-05-15,1
170,2020-07-14,1
170,2020-08-29,1
170,2020-11-12,1
170,2020-12-23,1
170,2021-03-25,1
170,2021-05-13,1
170,2021-12-14,1
171,2021-02-21,1
172,2020-03-20,1
172,2021-05-20,1
172,2022-03-09,1
174,2021-02-22,1
175,2020-01-14,1
175,2020-05-23,1
176,2020-10-31,1
176,2021-05-29,1
176,2021-12-01,1
178,2020-05-04,1
178,2021-12-24,1
178,2022-02-19,1
179,2020-02-27,1
179,2020-03-10,1
179,2020-04-03,1
179,2020-10-28,1
179,2021-12-22,1
179,2022-04-06,1
180,2020-03-13,1
180,2020-11-13,1
182,2020-11-23,1
182,2021-04-13,1
182,2021-05-01,1
182,2022-01-13,1
183,2020-07-23,1
183,2020-11-23,1
183,2021-02-27,1
184,2021-01-03,1
185,2020-07-12,1
185,2021-05-17,1
186,2020-11-12,1
186,2021-08-24,1
187,2022-02-01,1
188,2020-03-06,1
188,2020-05-02,1
188,2020-06-14,1
188,2020-10-16,1
188,2021-05-14,1
188,2021-11-21,1
189,2020-04-08,1
189,2021-06-08,1
189,2021-07-13,1
190,2021-05-10,1
190,2021-06-11,1
191,2020-09-07,1
191,2021-07-10,1
192,2020-06-11,1
193,2021-03-27,1
193,2021-12-04,1
194,2020-06-02,1
194,2021-06-04,1
194,2022-03-08,1
195,2021-09-19,1
196,2020-01-23,1
196,2021-08-03,1
197,2021-03-06,1
197,2021-06-17,1
198,2020-08-23,1
198,2022-01-04,1
200,2020-05-03,1
200,2021-03-15,1
200,2021-10-26,1
201,2020-02-22,1
201,2021-04-10,1
202,2020-11-04,1
202,2021-09-01,1
202,2022-03-08,1
203,2020-12-12,1
203,2022-01-24,1
204,2020-07-24,1
204,2020-07-30,1
204,2021-10-20,1
205,2020-01-19,1
205,2021-01-29,1
205,2021-10-13,1
205,2021-11-02,1
205,2021-12-19,1
205,2022-02-07,1
206,2021-04-11,1
206,2021-05-03,1
206,2021-08-29,1
206,2022-03-21,1
207,2020-06-26,1
207,2020-11-05,1
207,2021-05-09,1
209,2020-11-25,1
209,2021-05-23,1
209,2022-04-01,1
210,2021-11-11,1
212,2020-03-09,1
212,2022-01-02,1
213,2020-03-09,1
213,2020-08-11,1
213,2020-09-22,1
214,2020-04-05,1
214,2021-01-17,1
214,2021-05-10,1
214,2021-07-14,1
214,2021-10-20,1
215,2020-06-27,1
215,2020-12-25,1
215,2021-03-28,1
215,2021-04-07,1
215,2022-02-26,1
216,2021-02-15,1
216,2021-11-08,1
217,2020-12-13,1
218,2020-05-28,1
218,2020-09-21,1
218,2021-11-11,1
218,2021-12-01,1
219,2020-09-03,1
219,2020-12-14,1
220,2020-03-24,1
220,2021-08-14,1
221,2021-08-27,1
221,2021-10-30,1
222,2021-07-30,1
223,2020-07-30,1
224,2020-09-30,1
224,2021-08-29,1
226,2021-04-06,1
226,2021-07-21,1
226,2021-08-01,1
226,2021-11-12,1
226,2022-01-21,1
227,2020-10-04,1
227,2020-12-26,1
227,2021-10-26,1
227,2022-01-17,1
228,2020-03-26,1
229,2020-08-06,1
229,2021-02-01,1
229,2021-05-01,1
229,2022-03-20,1
230,2020-10-25,1
231,2020-02-24,1
231,2020-02-25,1
231,2020-06-30,1
231,2021-08-24,1
232,2021-08-19,1
233,2020-05-19,1
233,2020-11-29,1
233,2021-02-14,1
233,2021-05-26,1
235,2020-08-28,1
236,2020-04-11,1
237,2021-06-11,1
239,2020-04-28,1
240,2021-03-31,1
241,2020-04-26,1
241,2021-04-09,1
241,2022-04-03,1
241,2022-04-04,1
242,2020-01-30,1
243,2020-03-11,1
243,2021-11-30,1
243,2022-03-03,1
244,2022-01-13,1
245,2021-01-12,1
246,2021-06-03,1
247,2020-06-05,1
247,2021-10-03,1
247,2021-12-24,1
248,2020-01-15,1
248,2020-12-28,1
249,2020-06-29,1
249,2020-12-05,1
249,2021-02-17,1
249,2021-08-29,1
249,2022-02-02,1
251,2021-07-14,1
252,2022-04-22,1
253,2020-01-05,1
253,2020-09-30,1
253,2021-03-27,1
253,2021-03-30,1
253,2021-06-05,1
253,2022-02-23,1
253,2022-04-17,1
254,2020-07-10,1
254,2021-02-08,1
254,2022-01-29,1
255,2020-06-30,1
255,2021-06-06,1
255,2022-03-11,1
256,2020-12-20,1
257,2022-04-04,1
258,2021-01-10,1
258,2021-03-22,1
258,2022-02-10,1
259,2020-02-17,1
259,2020-11-08,1
259,2021-04-19,1
259,2021-05-14,1
259,2021-09-13,1
259,2021-10-27,1
260,2020-04-25,1
262,2021-02-04,1
262,2021-09-04,1
264,2020-08-26,1
264,2021-04-01,1
264,2021-07-17,1
264,2021-10-25,1
264,2022-02-11,1
264,2022-04-03,1
265,2020-07-12,1
265,2021-04-16,1
266,2020-02-19,1
267,2020-08-31,1
268,2020-01-08,1
268,2020-03-14,1
268,2020-12-14,1
268,2021-06-20,1
269,2021-10-10,1
269,2022-02-17,1
271,2020-05-09,1
272,2020-02-19,1
272,2021-10-18,1
272,2021-12-22,1
273,2020-10-20,1
273,2021-03-22,1
275,2020-07-04,1
275,2021-01-14,1
275,2021-02-02,1
275,2021-07-08,1
276,2020-10-30,1
276,2020-12-15,1
276,2022-04-24,1
277,2020-02-29,1
277,2020-07-07,1
277,2020-08-02,1
277,2021-03-19,1
279,2020-10-13,1
280,2020-04-24,1
280,2020-09-09,1
280,2021-10-02,1
281,2020-03-14,1
281,2020-05-21,1
281,2021-02-02,1
281,2022-01-17,1
282,2021-06-17,1
283,2020-01-17,1
285,2020-01-17,1
286,2020-04-13,1
286,2020-10-16,1
287,2021-11-06,1
287,2022-02-10,1
288,2021-01-16,1
288,2021-07-16,1
290,2020-02-27,1
290,2020-11-07,1
290,2021-11-18,1
290,2021-12-15,1
292,2020-01-22,1
292,2020-05-04,1
292,2020-07-04,1
292,2020-07-14,1
292,2021-07-13,1
292,2022-01-19,1
292,2022-01-29,1
294,2020-11-02,1
294,2020-11-11,1
294,2020-11-13,1
294,2020-11-16,1
294,2021-09-10,1
295,2020-05-11,1
295,2020-05-20,1
295,2020-05-23,1
295,2021-03-27,1
295,2022-01-10,1
295,2022-01-22,1
296,2020-03-03,1
298,2020-03-09,1
298,2021-01-12,1
299,2020-03-15,1
299,2021-03-11,1
299,2021-05-12,1
299,2021-09-02,1
300,2020-08-23,1
300,2020-11-30,1
300,2021-04-30,1
300,2021-08-28,1
300,2021-10-10,1
301,2020-01-07,1
301,2020-03-25,1
301,2021-06-12,1
302,2020-03-16,1
302,2020-03-23,1
302,2021-07-02,1
302,2021-09-25,1
303,2020-03-01,1
303,2021-06-04,1
303,2021-09-13,1
303,2022-04-27,1
304,2020-02-25,1
304,2021-06-08,1
304,2022-04-06,1
307,2020-12-26,1
307,2021-03-02,1
307,2021-10-30,1
308,2021-01-14,1
308,2021-03-01,1
308,2021-09-08,1
309,2020-04-01,1
309,2020-09-28,1
311,2020-03-10,1
311,2020-04-16,1
311,2021-11-10,1
311,2022-04-27,1
312,2021-10-26,1
313,2020-08-22,1
313,2022-03-13,1
314,2020-01-24,1
314,2020-01-31,1
314,2020-10-17,1
314,2021-05-22,1
315,2020-04-09,1
315,2020-05-28,1
315,2020-08-20,1
315,2021-05-15,1
317,2020-03-26,1
317,2021-07-09,1
319,2021-12-10,1
320,2022-02-07,1
321,2020-06-11,1
321,2020-09-03,1
321,2020-10-25,1
322,2020-03-04,1
322,2022-03-04,1
323,2020-04-11,1
323,2020-04-22,1
323,2020-10-29,1
324,2020-03-06,1
324,2021-02-09,1
324,2021-06-07,1
324,2021-09-02,1
324,2021-11-19,1
325,2021-01-14,1
325,2021-01-22,1
325,2022-02-18,1
327,2020-10-19,1
329,2020-05-05,1
329,2020-08-07,1
329,2021-03-25,1
330,2020-05-12,1
330,2021-02-07,1
331,2020-07-17,1
332,2020-06-05,1
332,2021-04-13,1
332,2021-05-24,1
333,2020-04-01,1
333,2022-04-16,1
334,2021-08-30,1
334,2021-10-23,1
335,2021-01-14,1
335,2022-04-24,1
336,2020-12-20,1
336,2021-09-11,1
336,2021-11-12,1
336,2021-12-22,1
337,2021-04-11,1
338,2021-07-28,1
340,2020-12-10,1
340,2021-05-26,1
341,2021-05-27,1
341,2021-06-28,1
341,2021-12-23,1
342,2020-07-07,1
342,2020-07-19,1
342,2021-11-12,1
342,2021-12-25,1
343,2022-03-03,1
345,2020-07-22,1
345,2021-03-09,1
345,2021-11-23,1
345,2021-12-30,1
346,2020-02-15,1
346,2020-08-09,1
346,2020-09-22,1
346,2021-09-04,1
347,2020-01-04,1
347,2020-08-25,1
347,2021-10-22,1
347,2022-04-07,1
348,2021-01-18,1
348,2022-01-04,1
349,2021-04-07,1
349,2021-07-05,1
350,2020-06-24,1
350,2020-07-29,1
350,2021-11-04,1
350,2022-04-16,1
351,2020-03-10,1
351,2021-03-24,1
352,2020-01-09,1
352,2020-01-27,1
352,2021-05-15,1
353,2020-03-27,1
353,2021-10-24,1
354,2022-01-18,1
355,2020-07-24,1
355,2021-06-03,1
356,2020-06-22,1
356,2020-09-20,1
356,2021-07-10,1
358,2020-08-04,1
358,2020-12-29,1
358,2021-08-16,1
358,2022-02-22,1
359,2020-02-24,1
359,2022-02-04,1
360,2020-09-01,1
361,2020-02-11,1
361,2020-03-13,1
361,2020-06-12,1
362,2020-07-22,1
362,2021-07-23,1
